,DLSse01,DLSse02,DLSse03,DLSt01,DLSt02,DLSt03,DPSse01,DPSse02,DPSse03,DPSt01,DPSt02,DPSt03,HLse01,HLse02,HLse03,HLt01,HLt02,HLt03,SLTse01,SLTse02,SLTse03,SLTt01,SLTt02,SLTt03,SLse01,SLse02,SLse03,SLt01,SLt02,SLt03,XSse01,XSse02,XSse03,XSt01,XSt02,XSt03
Zotu2210,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu2211,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu2212,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,7,0,2,0,0,0,0,1,0,1,0,0,0,0,0
Zotu2213,4,0,2,5,1,2,0,1,0,0,0,0,1,0,0,17,19,25,1,0,0,3,1,2,2,0,0,1,0,1,0,1,0,6,0,7
Zotu2214,3,5,3,0,0,1,0,0,0,3,6,10,0,2,20,1,0,0,0,0,4,1,0,0,0,2,1,2,4,13,1,1,0,4,3,24
Zotu2215,0,0,0,4,1,2,0,0,0,1,0,6,0,2,2,1,0,2,2,0,0,0,0,2,0,0,0,1,1,1,1,2,2,5,2,2
Zotu2216,10,10,15,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,76,90,0,0,0,3,4,3,0,0,0
Zotu2218,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu2219,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu222,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Zotu2221,0,0,0,0,0,0,1,3,1,0,0,0,4,2,7,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,9,87,38,0,0,0
Zotu2222,1,3,0,0,0,4,3,0,0,0,3,3,1,0,1,3,1,35,1,0,2,0,1,4,0,0,0,1,0,2,3,1,0,0,2,4
Zotu2223,0,0,0,0,0,0,0,2,250,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu2224,0,0,0,0,0,1,0,0,1,0,9,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,7,9,0,0,1,0,3,14
Zotu2225,0,0,3,3,2,9,0,0,0,0,0,0,1,0,0,0,7,8,0,0,0,0,0,7,1,0,0,1,26,2,0,0,0,0,0,5
Zotu2227,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu2229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Zotu223,8,0,1,2,6,6,422,37,1051,19,8,1,0,0,103,4,0,5,2,3,6,4,3,14,73,127,87,1,0,0,5,3,897,1,1,1
Zotu2230,0,0,2,3,0,1,0,0,0,0,1,10,3,0,1,1,0,1,0,1,1,0,0,0,0,0,0,3,1,5,0,0,0,3,0,8
Zotu2231,1,10,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,33,42,0,0,0,0,4,6,0,0,0
Zotu2232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,39,13,38,0,0,0,0,0,0,0,0,0
Zotu2233,0,0,0,3,5,26,0,0,0,8,1,38,0,0,0,23,5,23,0,0,0,5,5,6,0,0,0,11,1,2,0,0,0,23,3,16
Zotu2235,0,0,0,15,19,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,85,0,0,0,0,0,22
Zotu2236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2237,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu2239,0,0,0,0,0,0,3,2,3,0,0,0,1,0,4,0,0,0,349,10,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0
Zotu224,1,41,2,0,0,0,0,0,0,0,0,0,3369,1021,535,0,0,0,31,18,8,0,0,0,0,0,0,0,0,0,98,115,138,0,0,0
Zotu2240,0,0,0,31,1,3,0,0,0,3,0,0,0,1,0,5,0,2,0,0,0,2,0,1,0,0,0,4,0,1,1,0,1,4,0,4
Zotu2241,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,5,0,1
Zotu2242,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,2,0,0,0,1
Zotu2243,0,0,0,0,0,8,0,0,0,7,1,6,0,0,0,0,0,5,0,0,0,6,5,110,0,0,0,7,0,0,0,0,0,9,3,0
Zotu2244,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Zotu2245,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2246,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,101,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,27
Zotu2247,1,0,6,0,0,0,4,0,14,0,0,0,1,0,1,0,0,0,2,0,9,0,0,0,34,55,91,0,0,0,0,7,0,0,0,0
Zotu2248,2,6,5,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,9,31,0,0,0,6,3,1,0,0,0
Zotu225,0,0,0,1,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,0,2,0,0,0,25,0,8,0
Zotu2250,0,0,0,23,18,218,0,0,0,1,0,4,0,0,0,1,8,15,0,0,0,0,1,9,0,0,0,12,4,15,0,0,0,2,0,4
Zotu2251,16,3,5,0,0,0,9,6,8,1,0,2,7,0,0,0,0,0,137,14,13,10,1,2,3,2,4,0,1,0,19,12,6,1,9,0
Zotu2252,0,1,0,0,0,0,0,0,0,0,0,0,32,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Zotu2253,1,0,2,0,0,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,126,1,0,0,0,0,1,1,0,0,0
Zotu2254,0,0,0,18,23,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,82,0,0,0,0,1,18
Zotu2255,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,10,0,4
Zotu2256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Zotu2257,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu2258,1,1,0,0,0,0,24,13,28,0,0,0,1,1,3,0,0,1,7,4,9,0,0,0,1,2,5,0,0,0,4,15,12,0,0,0
Zotu2259,0,0,0,2,13,5,0,0,1,0,0,7,0,0,0,9,1,4,0,0,0,2,3,1,0,0,0,1,1,5,0,0,0,7,35,14
Zotu226,0,0,1,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,1,200,139,0,0,0
Zotu2260,0,2,0,0,2,2,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,3,3,19,0,0,0,1,2,0,0,0,0,0,0,2
Zotu2261,0,0,0,2,1,0,1,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,4,5
Zotu2262,22,8,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,1,0,1,0,0,0,0,0,1,0
Zotu2264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
Zotu2266,0,0,0,1,1,2,0,0,0,2,0,2,0,0,0,3,3,10,0,0,0,0,0,9,0,1,0,2,0,3,0,2,0,13,0,5
Zotu2267,0,0,0,3,9,11,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,2,75,0,0,0,0,0,32
Zotu2268,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
Zotu2269,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu227,0,2,0,0,0,0,0,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,1,5,0,0,0
Zotu2270,2,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,13,12,0,0,0,2,2,1,0,0,0
Zotu2271,2,0,0,0,0,0,12,8,22,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,5,92,48,0,0,0,0,16,2,0,0,0
Zotu2272,0,2,0,0,0,0,1,1,1,0,0,0,1,2,1,0,0,0,1,1,16,0,0,0,0,0,2,0,0,0,3,4,1,0,0,0
Zotu2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu2274,0,6,3,5,1,1,0,0,0,1,7,1,2,4,7,1,2,1,0,1,2,0,0,1,0,2,0,1,0,0,1,0,1,0,1,4
Zotu2275,0,0,0,10,97,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,2,0,0,0,14,0,2,0,0,0,0,0,0
Zotu2276,0,0,0,23,2,0,0,0,0,1,1,0,0,0,2,4,0,5,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,11,2,2
Zotu2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu2278,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu228,0,0,0,0,0,0,64,87,109,0,0,0,0,0,0,0,0,0,11,10,9,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0
Zotu2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2282,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2283,2,0,0,23,1,1,0,0,0,1,1,18,0,0,0,106,6,8,0,0,0,9,6,2,0,0,0,2,3,12,0,0,0,10,4,30
Zotu2284,0,0,0,8,0,0,0,0,0,0,2,3,0,0,0,5,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0
Zotu2285,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,2,2,0,0,2,2,1,1,0,0,1,0,0
Zotu2286,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
Zotu2287,0,0,0,19,16,23,0,0,0,0,0,14,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,17,0,47,0,0,0,1,0,32
Zotu2288,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,4
Zotu2289,0,0,0,3,4,4,0,0,0,12,2,0,0,0,0,7,1,1,0,1,0,1,5,0,0,0,0,0,1,3,0,1,0,9,2,1
Zotu229,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,3,0,10,0,0,0,3,0,7,0
Zotu2290,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2291,0,0,0,0,0,0,3,1,0,0,0,0,1,7,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,3,0
Zotu2292,0,1,1,0,0,0,0,0,0,0,0,0,7,4,7,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,6,3,4,0,0,0
Zotu2293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Zotu2294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0
Zotu2295,0,0,0,7,0,0,0,0,0,11,6,138,0,0,0,1,0,0,0,0,0,7,3,4,0,0,0,0,0,16,0,0,0,0,0,6
Zotu2297,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,22,13,13,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,117,0,34
Zotu2298,5,12,6,2,2,4,3,5,4,9,0,8,51,35,104,4,0,11,24,6,4,6,21,12,12,10,16,8,0,7,37,15,11,3,0,11
Zotu2299,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,54,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,14
Zotu23,0,1,0,0,173,19,0,10,0,0,98,7,0,0,0,0,87,12,0,0,0,0,138,5,0,5,0,4,95,13,0,33,0,0,17,11
Zotu230,7,0,11,1,0,1,0,0,0,0,19,19,3,0,0,1,0,0,2,0,0,0,0,1,2,7,0,0,10,17,0,2,0,0,0,27
Zotu2300,1,0,0,25,5,38,0,0,2,0,2,0,0,0,0,2,0,2,3,0,0,2,1,1,0,0,0,9,4,7,1,0,1,1,6,1
Zotu2301,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0
Zotu2302,0,0,0,0,0,0,0,0,3,9,2,18,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,1,0,0,1,0,0,2
Zotu2303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Zotu2304,0,0,0,5,1,2,0,0,0,5,4,2,0,1,0,1,0,3,0,0,0,2,0,2,0,0,0,4,2,4,0,0,0,4,0,3
Zotu2305,0,0,0,1,0,0,0,0,0,90,4,18,0,0,0,3,0,0,0,0,0,17,12,8,0,0,0,18,0,0,0,0,0,7,0,0
Zotu2306,0,1,0,15,2,3,0,0,1,0,0,4,2,0,0,13,6,3,3,0,0,5,3,0,0,0,1,4,0,1,0,0,2,15,0,8
Zotu2307,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,17,0,8
Zotu2308,4,0,2,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,2,0,0
Zotu2309,0,2,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu231,4,27,6,0,0,6,50,30,72,7,0,7,1039,730,1298,1,0,8,281,38,25,3,3,49,3,18,15,1,0,0,203,96,97,0,0,0
Zotu2310,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,55,135,0,0,0
Zotu2311,1,7,1,7,1,0,0,0,0,0,0,0,1,3,4,4,0,0,5,2,7,2,0,0,0,0,0,0,0,1,0,0,1,0,0,2
Zotu2312,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2
Zotu2313,1,0,0,19,0,2,0,0,0,0,2,0,0,1,0,36,2,2,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,19,8
Zotu2314,0,0,0,5,96,10,0,0,0,1,1,5,0,0,1,4,2,10,0,0,0,0,2,3,0,0,0,4,0,1,0,0,0,28,1,0
Zotu2315,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,1
Zotu2316,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0
Zotu2317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2318,1,2,0,0,0,2,2,0,0,24,70,14,0,2,1,0,0,1,0,0,0,13,5,9,1,0,0,1,11,0,0,0,0,2,3,3
Zotu2319,0,0,2,0,0,0,6,5,9,0,0,0,0,0,2,0,0,0,5,6,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu232,1,0,0,1,169,0,0,0,3,181,247,185,0,0,0,0,71,0,2,0,0,156,1870,114,0,0,3,3,14,1,0,0,3,0,4,0
Zotu2320,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu2321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
Zotu2323,0,0,13,14,7,12,0,0,0,4,2,0,0,0,0,7,31,4,0,0,0,0,2,0,0,0,0,34,25,11,0,0,0,11,8,4
Zotu2324,0,0,0,4,0,4,0,0,0,8,1,8,0,0,0,4,0,0,0,0,0,2,1,2,0,0,2,2,1,8,0,0,1,0,2,14
Zotu2325,0,0,0,4,1,0,0,2,0,0,4,3,0,0,0,5,1,0,0,0,0,2,1,1,0,0,0,5,1,7,0,6,0,8,0,9
Zotu2326,1,0,0,4,0,0,0,0,1,19,5,4,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,7,2,2
Zotu2327,0,0,0,0,0,0,1,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,2,0,2,0,1
Zotu2328,0,0,2,3,4,3,0,0,0,0,0,0,1,1,2,9,11,0,0,0,0,0,2,0,0,0,0,14,37,7,0,0,0,0,0,9
Zotu2329,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,9,1,4,0,0,0,2,1,2,0,0,0
Zotu233,0,0,9,28,138,27,0,0,0,17,17,0,0,0,0,32,287,20,1,0,0,0,43,0,0,0,0,233,1220,33,0,0,0,74,6,61
Zotu2330,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2332,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,24,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu2333,0,0,2,9,1,8,0,0,0,0,0,5,0,0,1,7,1,2,0,0,0,2,1,1,0,0,0,4,2,29,0,0,0,9,0,15
Zotu2334,0,0,0,5,2,0,0,0,0,3,3,3,0,0,0,6,1,0,0,0,0,109,5,3,0,0,0,0,1,0,0,0,0,0,0,0
Zotu2335,0,0,0,0,4,10,0,0,0,6,1,0,0,0,0,5,2,1,0,0,0,4,8,21,0,0,0,1,1,2,0,0,0,8,1,2
Zotu2336,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0
Zotu2337,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0
Zotu2338,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,3
Zotu2339,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,4,3,0,0,0,0,0,0,0,0,0
Zotu234,1,1,1,0,0,0,17,16,105,0,0,0,18,8,15,0,0,0,1210,19,929,0,0,0,6,1,45,0,0,1,12,1343,1864,0,0,0
Zotu2340,2,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,32,27,36,0,0,0,1,0,1,0,0,0
Zotu2342,2,1,0,0,5,0,0,0,0,0,1,0,4,0,5,6,8,1,3,0,2,0,3,0,1,0,0,0,3,1,0,0,0,4,0,5
Zotu2343,0,0,1,5,0,0,0,1,0,0,0,0,2,0,0,7,5,1,0,0,2,0,1,0,0,0,0,2,0,0,1,0,0,2,0,2
Zotu2344,2,13,3,3,6,4,1,1,0,6,9,11,2,5,13,4,6,21,2,2,6,4,7,15,2,1,4,10,4,11,3,1,1,12,0,13
Zotu2345,1,0,1,0,2,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0
Zotu2346,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0
Zotu2349,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu235,0,0,0,0,0,0,0,0,0,438,0,0,0,0,0,530,103,48,0,0,0,1,0,0,0,0,0,133,0,0,0,0,0,2023,0,510
Zotu2350,0,0,0,0,24,0,0,0,0,10,3,13,0,0,0,0,9,0,0,0,0,10,68,10,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2351,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,1,24,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,1,0,3
Zotu2352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu2353,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,251,5,0,0,0
Zotu2354,0,0,0,0,0,0,2,0,121,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2355,0,1,0,0,0,8,1,0,1,0,0,0,0,3,0,0,0,1,0,3,7,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1
Zotu2356,0,0,0,698,15,26,0,0,0,6,5,44,0,0,0,162,8,9,0,0,0,19,11,115,0,0,0,14,6,19,0,0,0,13,58,25
Zotu2357,1,4,2,4,2,3,2,0,0,10,0,3,2,3,3,11,2,7,0,1,4,5,3,7,1,0,2,1,2,4,5,0,1,12,0,6
Zotu2358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Zotu2359,0,0,0,0,0,0,0,0,0,0,0,0,59,20,92,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0
Zotu236,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
Zotu2360,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
Zotu2361,1,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0
Zotu2362,0,0,0,16,15,14,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,7,15,0,0,0,13,0,0
Zotu2363,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2364,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2365,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Zotu2366,2,0,0,0,0,0,11,0,25,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,2,64,11,0,0,0,0,11,0,0,0,0
Zotu2367,0,0,0,0,0,0,0,0,0,10,91,14,0,0,0,0,0,0,0,0,0,8,11,10,0,0,0,0,7,1,0,0,0,0,0,0
Zotu2368,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,7
Zotu2369,0,0,0,6,4,9,0,0,0,1,1,5,0,0,0,3,1,2,0,0,0,1,2,1,0,0,0,1,1,2,0,0,0,1,0,2
Zotu237,0,0,0,0,0,0,1,3,5,0,0,0,4,1,1,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,2,6,0,0,0
Zotu2370,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1
Zotu2371,0,0,0,0,0,0,0,0,0,93,1,29,0,0,0,0,0,0,0,0,0,13,9,3,0,0,0,6,0,2,0,0,0,3,0,2
Zotu2372,16,1,13,0,0,0,0,0,0,0,0,0,6,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu2374,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu2375,6,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0
Zotu2376,0,0,0,13,1,0,0,0,0,1,2,3,0,0,0,8,0,0,0,0,0,168,3,5,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2377,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2378,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu2379,24,8,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu238,0,0,0,0,0,0,2,1,31,0,0,0,15,11,30,0,0,0,4,1,79,0,0,0,0,0,30,0,0,0,10,26,3345,0,0,0
Zotu2380,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,16,0,0,0,0,1,1,0,0,0
Zotu2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0
