,DLSm01,DLSm02,DLSm03,DLSw202001,DLSw202002,DLSw202003,DPSm01,DPSm02,DPSm03,DPSw202001,DPSw202002,DPSw202003,HLm01,HLm02,HLm03,HLw202001,HLw202002,HLw202003,SLTm01,SLTm02,SLTm03,SLTw202001,SLTw202002,SLTw202003,SLm01,SLm02,SLm03,SLw202001,SLw202002,SLw202003,XSm01,XSm02,XSm03,XSw202001,XSw202002,XSw202003
Zotu3189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu319,61,61,75,0,0,0,2,8,6,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,89,2324,1886,0,0,0,0,15,15,0,0,0
Zotu3190,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Zotu3191,0,0,0,0,0,0,1,0,7,0,0,1,0,0,0,1,0,0,0,0,0,1,5,0,1,0,3,2,1,2,1,0,5,1,0,1
Zotu3192,0,0,0,8,1,5,0,2,2,0,0,3,0,0,0,3,3,8,0,0,0,3,1,0,0,0,0,26,13,29,0,0,0,0,0,0
Zotu3193,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0
Zotu3194,0,0,0,65,16,4,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu3195,0,0,0,1,3,17,0,0,0,1,8,0,0,0,0,2,1,15,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,6,1
Zotu3196,0,0,0,0,0,0,6,111,12,0,0,0,0,0,0,0,0,0,1,6,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3197,0,0,0,0,0,0,0,0,0,9,10,10,0,0,0,0,0,0,0,0,0,12,36,5,0,0,0,0,0,10,0,0,0,0,0,0
Zotu3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu32,0,0,0,0,0,0,1,14,13,0,0,1,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu320,0,0,0,1,90,0,0,0,0,54,0,0,0,0,0,141,73,0,0,0,0,0,96,1,0,0,0,0,0,68,0,0,0,198,155,79
Zotu3200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Zotu3201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,16,1,0,0,0,0,0,22,0,0,0,14,24,26
Zotu3202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,9,4,0,0,0,0,0,0
Zotu3203,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu3204,10,1,6,0,0,0,0,2,0,0,0,0,17,2,3,0,0,0,2,0,2,0,2,0,6,9,14,0,0,0,12,4,13,0,0,1
Zotu3205,7,0,3,0,0,0,1,2,2,0,0,0,4,1,2,0,0,0,19,9,4,0,0,0,0,4,5,0,0,0,6,1,2,0,0,0
Zotu3206,1,0,2,0,0,0,0,8,4,0,0,0,2,0,4,0,0,0,0,73,46,0,0,0,0,7,2,0,0,0,0,14,2,0,0,0
Zotu3207,1,3,3,0,0,0,0,0,0,0,0,0,16,14,4,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,51,15,19,0,1,0
Zotu3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3209,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,9,1,1,1,0,0,1,1,0,0,1,0,0,3,5,0,0,0
Zotu321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3210,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
Zotu3212,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zotu3213,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,4,0,0
Zotu3214,0,0,0,0,1,1,0,0,0,6,14,11,0,0,0,4,0,2,0,0,0,9,13,2,0,0,0,5,0,0,0,0,0,8,10,18
Zotu3215,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,3
Zotu3217,6,1,4,0,0,0,1,1,0,0,0,8,3,0,3,1,0,0,0,2,1,2,0,0,0,3,2,13,2,0,0,10,4,0,0,3
Zotu3218,13,88,5,0,0,0,0,5,0,0,0,0,0,6,2,0,0,0,4,14,19,0,0,0,1,7,4,0,0,0,0,0,0,0,0,0
Zotu3219,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0
Zotu322,0,91,0,0,0,0,0,0,0,0,0,0,0,52,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,12,0,0,0,2,6,4
Zotu3220,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,4,6,9
Zotu3221,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,3,4,1,0,2,0,3,0,1,0,0,1,3,0,3,0,0,0
Zotu3222,0,1,0,0,1,3,0,0,0,2,1,0,1,0,1,1,3,1,0,1,0,0,2,0,0,0,1,0,0,2,0,0,1,4,9,1
Zotu3223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,6,2,0,0,0,0,0,0,6,0,0,0,0,1,4,1
Zotu3224,0,0,0,1,0,0,2,5,3,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Zotu3225,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,3,7,0,0,0
Zotu3226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0
Zotu3227,0,0,0,65,56,18,0,0,0,7,0,0,0,0,0,0,8,6,0,0,0,0,0,2,0,0,0,6,2,0,0,0,0,16,1,2
Zotu3228,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,0,0,0,0,4,9,0,0,0,0,0,0
Zotu3229,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8
Zotu323,0,0,0,0,0,0,6,6,7,1,0,0,0,0,0,0,0,0,9,3,0,0,4,2,0,0,0,2,5,2,0,0,0,0,0,0
Zotu3231,7,11,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45,44,0,0,0,0,2,2,0,0,0
Zotu3232,106,17,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,2,12,0,0,0,32,1,8,0,0,0,0,0,0,0,0,0
Zotu3233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu3234,9,0,2,6,0,0,0,0,0,0,0,0,10,0,0,6,0,0,1,0,0,0,0,1,1,0,5,0,2,0,0,0,0,3,4,7
Zotu3235,1,1,1,0,0,0,0,4,2,0,0,0,0,0,2,0,0,0,4,6,4,0,0,0,11,4,0,0,0,0,15,1,0,0,0,0
Zotu3236,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu324,1,0,2,2,206,319,0,0,2,0,0,1,0,0,0,181,2,2,0,0,0,169,14,0,0,0,0,9,124,17,0,0,0,0,0,2
Zotu3240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0
Zotu3242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3243,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,2,0,8,2,4,0,0,0,3,0,2,0,0,0
Zotu3244,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,5,0,0,0,0,1,1,3,0,0,0,0,0,0
Zotu3245,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,1,2,4,0,0,0,0,0,0
Zotu3246,0,1,0,0,20,24,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,20,6,0,0,0,0,1,9,2,0,0,0,0,0,0
Zotu3247,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3248,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
Zotu325,1,3,0,0,0,0,7,6,7,0,0,0,0,0,0,0,0,0,1647,22,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Zotu3251,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3252,11,123,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,9,7,0,0,0,0,0,0,0,0,0
Zotu3253,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3254,7,6,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,50,63,0,0,0,0,7,4,0,0,0
Zotu3255,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
Zotu3256,0,0,3,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Zotu3257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3258,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu3259,1,0,0,0,1,2,0,0,2,0,1,0,12,2,2,1,2,3,0,0,2,1,0,0,3,3,0,0,1,1,3,12,5,0,0,0
Zotu326,0,0,0,43,42,136,0,0,0,7,13,1,0,0,0,22,27,28,16,0,0,9,43,7,0,0,0,10,28,8,0,0,0,85,20,13
Zotu3260,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0
Zotu3262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,0,0,0
Zotu3263,0,0,0,3,1,0,0,0,0,3,0,0,0,0,0,38,18,8,0,0,0,4,0,0,0,0,0,3,13,4,0,0,0,8,9,7
Zotu3264,0,0,0,2,0,0,0,0,0,13,14,47,0,0,0,0,1,0,0,0,0,8,6,17,0,0,0,7,0,0,0,0,0,1,1,9
Zotu3265,0,0,0,1,4,5,0,0,1,0,1,0,0,0,0,9,3,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,26,21,14
Zotu3266,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Zotu3268,2,2,5,0,0,0,0,0,2,0,0,0,4,6,12,0,0,0,0,0,0,0,0,0,7,11,14,0,0,0,1,10,58,0,0,0
Zotu3269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu327,0,0,0,2,75,80,0,1,1,481,629,702,0,0,0,1,65,91,0,0,0,303,383,250,0,0,0,137,3,7,0,0,0,50,43,86
Zotu3270,1,0,50,0,0,0,0,0,69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,0,0
Zotu3271,5,4,8,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,71,53,0,0,0,0,5,2,0,0,0
Zotu3272,1,1,2,0,0,0,1,1,5,0,0,0,0,7,0,0,0,0,69,4,5,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
Zotu3274,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu3275,0,1,0,0,0,0,0,6,4,0,0,0,3,0,0,0,0,0,12,4,6,1,0,0,0,1,0,1,0,0,0,3,2,0,0,0
Zotu3276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3277,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
Zotu3278,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,11,18,0,0,0,5,3,0,0,0,0,23,14,26,0,0,0,0,0,1
Zotu3279,0,0,0,2,3,3,0,0,0,17,22,12,0,0,0,0,6,7,0,0,0,16,18,11,0,0,0,6,2,1,0,0,0,2,1,3
Zotu328,0,0,0,211,4,1,0,0,1,146,118,103,0,0,0,164,102,85,0,0,0,593,316,541,0,0,0,142,346,236,0,0,0,25,5,18
Zotu3280,0,0,0,0,1,2,0,0,0,22,32,23,0,0,0,0,4,5,0,0,0,16,23,12,0,0,0,2,0,0,0,0,0,6,7,5
Zotu3281,0,0,0,0,1,1,0,0,0,14,12,10,0,0,0,1,1,4,0,0,0,21,9,15,0,0,0,17,0,2,0,0,0,2,5,6
Zotu3282,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0
Zotu3283,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0
Zotu3284,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,1,0
Zotu3285,15,0,1,0,0,0,0,0,1,0,0,0,93,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,9,0,0,0
Zotu3286,11,6,11,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,60,56,0,0,0,0,4,4,0,0,0
Zotu3287,0,0,0,3,0,1,2,0,0,2,4,1,4,0,0,0,0,1,0,0,0,5,2,6,0,0,0,0,0,1,0,0,0,1,0,0
Zotu3288,1,0,0,5,3,1,0,0,0,20,13,10,1,4,0,1,2,2,1,0,0,7,13,5,0,0,0,7,7,4,1,0,2,1,4,1
Zotu329,0,0,0,29,9,18,0,0,0,138,165,131,0,0,0,186,9,39,0,0,0,1358,409,361,0,0,0,47,90,28,0,0,0,98,238,258
Zotu3291,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3292,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu3293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2,12,0,0,0
Zotu3294,0,0,0,10,2,0,0,0,0,8,6,6,1,0,0,36,32,22,0,0,1,5,2,2,0,0,0,16,11,5,0,0,0,8,12,6
Zotu3295,0,0,0,2,3,6,0,0,0,3,1,0,0,0,0,4,4,3,0,0,0,0,7,0,0,0,0,3,0,5,0,0,2,3,6,4
Zotu3296,3,3,0,0,0,0,0,0,0,0,0,0,9,5,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,3,14,0,0,0
Zotu3297,2,2,1,0,2,4,0,0,0,0,3,9,1,0,0,0,2,8,0,0,0,0,2,1,1,3,10,3,0,2,0,3,1,1,3,7
Zotu3298,2,1,0,0,0,0,6,108,6,0,0,0,1,0,0,0,0,0,3,9,16,0,0,0,0,1,2,0,0,0,0,2,1,0,0,0
Zotu3299,0,1,2,0,5,2,0,0,1,0,0,0,3,0,4,0,0,0,6,0,0,0,1,0,9,1,3,0,0,1,26,7,9,0,0,0
Zotu33,41,1622,104,0,0,0,2,127,2,0,0,0,715,17140,677,0,0,0,189,3062,4826,0,0,0,305,39,19,0,0,0,752,892,351,0,0,0
Zotu330,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,5,4,4,14,0,0,1,0,0,0,0,0,3,35,8,0,0,0,0,0,0
Zotu3300,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu3301,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Zotu3302,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1
Zotu3304,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,5,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Zotu3305,2,0,2,0,5,1,0,3,8,0,0,2,6,7,5,5,0,0,0,4,2,4,5,0,0,0,6,9,0,2,5,0,49,0,0,2
Zotu3306,0,13,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0
Zotu3307,0,0,0,0,1,1,0,0,0,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,26,4,0,1,0,0
Zotu3308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
Zotu3309,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu331,137,5,0,0,0,0,0,1,0,0,0,0,155,1,0,0,0,0,0,5,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
Zotu3310,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,4,29
Zotu3311,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Zotu3312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0
Zotu3313,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,7,4,12,0,0,0,1,2,0,0,0,0,16,12,28,0,0,0,0,0,0
Zotu3314,0,1,0,0,9,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,2,1,2,0,1,0,0,0,0
Zotu3315,0,0,0,0,5,0,0,0,0,10,5,12,0,0,0,0,0,5,0,0,0,11,15,9,0,0,0,3,0,1,0,0,0,5,1,5
Zotu3316,0,0,0,0,0,2,0,0,0,19,21,25,0,0,0,0,2,1,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,1,2,3
Zotu3317,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,26,10,4,0,0,1,6,0,0,0,0,0,1,2,0,0,0,0,2,3,1
Zotu3318,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
Zotu3319,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63,29,68
Zotu332,0,38,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu3320,1,0,0,0,0,2,1,0,1,0,2,4,3,0,0,6,0,3,0,0,0,0,2,0,0,0,0,7,0,2,0,0,0,0,3,6
Zotu3321,8,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44,33,0,0,0,0,0,2,0,0,0
Zotu3322,2,1,2,0,2,1,1,6,5,0,0,1,66,4,4,2,0,0,8,0,3,0,0,0,0,2,6,0,2,0,11,5,11,0,2,0
Zotu3323,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,2,0,0,1,0,0,3,0,0,2
Zotu3324,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3325,0,0,2,0,2,1,0,0,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4
Zotu3326,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3327,0,0,0,0,0,1,0,0,2,0,1,0,36,0,2,0,0,0,9,1,2,0,0,0,0,1,0,0,0,0,1,26,8,0,0,0
Zotu3328,0,0,0,6,0,1,0,1,0,1,2,2,0,0,0,4,6,6,0,0,0,7,6,1,0,0,0,4,12,8,0,0,1,0,0,0
Zotu3329,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,2,88,0,0,0
Zotu333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3330,1,0,1,0,0,2,0,0,1,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0
Zotu3331,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,3,4,9,0,0,0,2,5,0,0,0,0,9,9,13,0,0,0,0,0,2
Zotu3332,7,0,0,0,0,0,0,0,0,0,0,0,291,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,0,0,0
Zotu3333,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0
Zotu3334,0,0,0,5,4,2,0,0,0,8,0,0,0,0,0,6,28,7,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,3,1,1
Zotu3335,0,0,0,16,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3336,0,0,0,0,0,0,0,0,0,38,49,46,0,0,0,0,2,3,0,0,0,4,6,1,0,0,0,4,0,0,0,0,0,0,4,1
Zotu3337,0,0,0,0,2,1,0,0,2,1,2,0,0,0,0,1,2,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0
Zotu3339,1,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,5,0,0,0,1
Zotu334,0,0,0,5,36,79,0,0,0,379,721,321,0,0,0,6,40,167,0,5,2,270,257,284,0,0,0,58,9,7,0,0,0,40,114,31
Zotu3340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
Zotu3341,4,5,1,0,0,0,1,0,0,0,0,0,2,10,2,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,5,5,10,0,0,0
Zotu3342,4,0,3,2,0,0,0,0,1,0,0,1,3,0,1,7,0,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,2,3,7,6
Zotu3343,3,0,6,0,0,0,1,10,1,0,0,0,3,0,2,0,0,0,0,153,82,0,0,0,1,9,1,0,0,0,1,15,0,0,0,0
Zotu3344,2,1,2,0,0,0,1,1,9,0,0,0,1,1,3,0,0,0,4,16,9,0,0,0,5,0,0,0,0,0,0,0,23,0,0,0
Zotu3345,1,4,10,0,0,0,0,1,92,0,0,0,0,0,2,0,0,0,0,7,6,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0
Zotu3346,0,0,2,0,4,7,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,0,1,0,2,1
Zotu3347,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3348,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Zotu3349,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0
Zotu335,0,0,0,450,321,609,0,0,2,46,68,4,0,0,0,10,84,194,1,1,3,2,2,80,0,0,0,67,56,58,0,0,0,70,82,35
Zotu3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu3351,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu3353,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,2,3,6,0,0,0,1,4,0,0,0,0,21,31,45,0,0,0,0,0,1
