,DLSm01,DLSm02,DLSm03,DLSt01,DLSt02,DLSt03,DPSm01,DPSm02,DPSm03,DPSt01,DPSt02,DPSt03,HLm01,HLm02,HLm03,HLt01,HLt02,HLt03,SLTm01,SLTm02,SLTm03,SLTt01,SLTt02,SLTt03,SLm01,SLm02,SLm03,SLt01,SLt02,SLt03,XSm01,XSm02,XSm03,XSt01,XSt02,XSt03
Zotu4650,5,6,1,4,1,1,0,0,0,1,0,1,1,14,5,3,0,2,2,1,1,1,2,0,7,6,9,3,0,4,4,3,7,1,3,1
Zotu4651,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Zotu4652,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4653,0,0,7,8,0,0,0,9,0,0,0,0,62,0,1,15,0,0,0,0,0,2,0,0,11,6,0,0,0,0,4,0,6,0,0,0
Zotu4654,0,0,0,1,0,0,0,0,7,0,0,0,4,0,0,16,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,6
Zotu4655,5,0,0,2,2,3,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,11,0
Zotu4656,1,2,2,1,1,6,2,2,1,1,1,1,3,3,4,1,0,0,22,6,1,0,0,1,3,3,5,0,0,3,4,6,3,0,0,0
Zotu4657,0,1,0,0,0,0,0,1,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,1,7,2,73,0,0,0
Zotu4658,0,0,0,2,3,2,0,0,3,0,0,0,0,0,0,2,0,1,1,3,0,1,0,1,2,1,0,1,0,0,0,1,0,0,0,3
Zotu4659,1,2,2,0,0,0,1,0,1,0,0,0,2,0,0,0,17,0,8,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
Zotu466,0,0,0,0,1,0,15,0,3,0,0,0,0,0,0,1,9,0,8,4,7,0,0,0,2,1,0,0,5,0,0,0,0,0,4,0
Zotu4660,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Zotu4663,0,2,0,7,2,2,1,6,0,28,0,9,8,0,1,3,0,1,3,1,1,3,3,3,7,21,6,3,0,5,10,1,35,4,6,1
Zotu4664,3,0,0,2,2,2,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,12,0
Zotu4665,0,0,3,5,0,0,0,1,11,1,0,0,14,1,0,1,1,7,2,0,1,1,0,0,1,2,1,0,0,0,4,2,4,1,1,1
Zotu4666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu4667,0,0,0,0,0,0,0,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4668,2,4,29,6,0,0,0,0,0,10,2,0,10,3,3,5,0,1,0,0,0,11,2,2,0,7,6,1,0,0,0,0,1,0,0,0
Zotu4669,0,1,3,1,2,2,3,3,3,28,1,6,0,1,0,2,0,0,0,0,0,7,0,5,1,1,13,12,0,1,9,0,1,10,0,1
Zotu467,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Zotu4670,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,5
Zotu4671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Zotu4672,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4673,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
Zotu4674,0,4,1,0,1,0,0,2,0,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,2,2,4,0,0,1,4,3,30,0,0,0
Zotu4675,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,20,0,0,0,0,0,29,1,1,0,0,0,0,0,0,0,0,0,0,0
Zotu4676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu4677,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,4,0,20,1,1,4,0,0,2,0,1,0,0,0,0,1,1,3,6,3,0
Zotu4678,0,0,0,0,4,14,0,0,3,0,0,0,0,0,1,8,12,0,0,0,0,0,0,3,2,0,0,1,0,5,0,0,0,0,0,0
Zotu4679,0,0,0,1,1,0,1,0,1,0,2,2,1,0,0,0,0,0,0,0,3,1,22,1,1,0,1,0,1,0,1,0,0,0,0,0
Zotu468,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,21,1,0,0,0,0,1,9
Zotu4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4681,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Zotu4683,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,2,0
Zotu4685,3,0,17,3,0,1,0,20,30,0,0,0,1,3,2,2,0,0,0,0,0,1,0,0,0,5,5,0,1,0,3,0,1,0,5,0
Zotu4686,0,0,2,0,0,0,0,0,0,0,0,0,5,0,1,31,0,8,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,2,3,7
Zotu4687,0,0,0,2,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,4,4,4,0,0,0,0,8,3
