,DLSt01,DLSt02,DLSt03,DPSt01,DPSt02,DPSt03,HLt01,HLt02,HLt03,SLTt01,SLTt02,SLTt03,SLt01,SLt02,SLt03,XSt01,XSt02,XSt03
otu4770,2,2,2,0,1,1,0,0,0,0,0,0,2,5,0,0,2,1
otu4771,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0
otu4772,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,2,0
otu4777,28,1,3,0,0,2,6,0,0,2,0,0,1,0,7,0,0,0
otu4778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu478,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
otu4780,2,5,4,0,1,1,0,13,3,1,3,1,1,1,1,1,2,2
otu4781,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4782,3,2,2,2,1,0,0,0,0,0,0,0,14,3,1,2,3,0
otu4783,1,1,7,0,0,0,1,0,1,0,1,0,0,0,4,0,0,2
otu4784,1,3,1,1,0,0,3,14,0,1,3,0,0,0,0,1,1,2
otu4785,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
otu4786,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu4787,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
otu4789,1,1,0,1,1,2,0,0,0,2,0,0,7,3,0,1,3,0
otu479,2,0,0,2,0,0,0,0,0,4,0,0,1,7,0,0,0,10
otu4790,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
otu4791,1,2,1,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0
otu4793,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu4794,0,1,0,3,0,2,1,0,0,0,0,0,3,0,3,7,1,0
otu4795,2,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0
otu4796,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0
otu4797,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu4798,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu4799,16,13,3,7,3,2,2,0,1,5,3,3,8,1,14,3,5,5
otu48,471,494,1048,504,122,311,324,49,397,152,200,327,337,75,477,351,212,296
otu480,24,6,14,15,75,16,28,0,17,33,23,15,7,0,22,16,83,1
otu4800,0,0,12,0,0,0,1,0,30,0,0,2,0,0,0,6,5,0
otu4801,2,2,3,5,1,1,2,0,0,1,1,1,3,3,4,1,4,2
otu4802,1,0,34,0,0,0,2,0,0,0,0,5,3,0,1,0,0,1
otu4803,0,1,0,0,0,1,1,0,0,0,10,0,1,1,2,0,0,1
otu4804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu4805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4806,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
otu4807,1,3,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,0
otu4808,8,10,1,6,2,1,0,0,0,3,2,1,0,0,0,1,0,0
otu4809,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
otu481,0,23,0,14,24,12,0,0,0,15,1324,20,0,0,0,0,0,0
otu4810,3,2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0
otu4811,5,1,2,0,0,0,3,0,29,0,0,5,0,0,1,1,3,0
otu4812,1,7,6,0,1,0,1,13,2,0,4,7,2,0,0,2,0,2
otu4813,0,1,4,4,4,7,0,0,2,8,2,32,0,0,0,0,0,0
otu4815,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1
otu4816,0,0,0,50,5,1,0,0,0,0,1,2,1,0,0,5,0,0
otu4817,0,0,0,1,0,0,2,0,0,0,0,0,4,0,0,57,3,2
otu4818,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
otu4819,2,0,0,0,0,0,6,0,0,3,0,0,2,0,0,1,1,0
otu482,19,2,60,0,3,0,1,7,24,0,0,33,1,8,0,1,0,18
otu4821,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1
otu4822,1,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,4,2
otu4824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu4825,0,1,0,4,0,1,0,0,1,0,0,0,1,0,3,2,2,0
otu4827,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
otu4828,1,3,4,1,0,0,0,0,0,0,0,0,22,4,3,2,4,0
otu4829,0,1,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0
otu483,34,0,73,0,0,0,45,0,52,47,2,82,0,0,0,1,0,0
otu4830,0,0,0,6,0,0,0,0,0,0,0,1,6,0,0,2,0,0
otu4831,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu4832,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
otu4833,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu4834,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0
otu4836,3,4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
otu4837,0,0,2,1,1,0,0,0,0,0,2,5,22,4,2,0,0,0
otu4838,0,2,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
otu4839,1,1,9,0,0,1,0,19,0,4,1,1,0,0,3,0,0,0
otu484,99,67,44,56,9,9,7,4,2,2,3,1,844,41,75,49,30,0
otu4840,0,0,0,0,0,0,0,30,0,0,0,0,2,0,0,1,0,0
otu4841,11,1,5,0,0,1,8,0,2,0,0,1,0,0,1,2,1,1
otu4844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
otu4847,1,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0
otu4848,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
otu485,46,57,52,69,8,3,1,0,0,4,2,2,729,129,79,57,48,0
otu4850,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu4851,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0
otu4853,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
otu4854,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
otu4855,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu4856,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu4857,3,0,0,0,1,7,7,0,0,45,4,3,0,0,0,0,0,0
otu4858,0,0,0,1,0,1,4,0,0,1,0,0,0,0,0,0,0,6
otu4859,2,2,0,0,0,0,4,1,0,8,1,0,0,0,0,0,0,0
otu486,194,55,63,3,1,1,262,377,39,48,24,19,20,0,21,19,25,84
otu4860,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu4861,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu4862,1,0,0,10,2,9,1,0,4,1,2,3,1,0,2,1,1,0
otu4863,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1
otu4864,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu4866,0,0,9,8,2,4,0,0,2,4,2,32,0,0,1,0,0,0
otu4868,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
otu4869,2,3,1,0,0,5,0,0,0,0,0,0,2,0,30,0,0,0
otu487,1,5,113,8,3,4,0,0,141,2,8,105,1,0,3,12,6,0
otu4871,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,2,0,0
otu4872,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
otu4877,1,0,1,1,0,0,1,0,9,0,0,1,0,0,0,2,3,0
otu4878,0,0,0,3,7,2,0,0,0,2,1,1,0,0,0,0,9,0
otu488,0,2,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0
otu4880,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
otu4881,3,5,41,0,0,0,1,0,1,0,0,2,5,0,2,0,0,1
otu4882,0,0,0,0,0,0,0,43,1,0,0,0,0,0,0,0,0,0
otu4883,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,3
otu4884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
otu4885,2,0,12,2,1,1,0,0,5,0,0,3,2,0,3,1,5,0
otu4886,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0
otu4887,8,3,1,0,0,0,1,0,0,1,0,0,3,0,8,1,1,1
otu4888,0,0,1,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0
otu4889,2,18,3,3,0,0,1,0,0,2,6,0,2,0,2,1,0,0
otu489,82,113,818,6,1,0,7,13,112,0,0,107,121,0,99,22,8,0
otu4890,4,3,16,0,0,0,16,0,1,1,0,3,2,0,1,4,6,7
otu4892,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
otu4893,0,1,0,0,0,9,6,0,5,0,3,0,0,0,7,11,13,0
otu4894,2,2,2,3,1,0,0,0,0,0,0,0,2,1,1,1,3,0
otu4895,6,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0
otu4897,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu4898,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0
otu4899,1,2,0,0,1,0,0,0,0,0,0,0,3,2,0,0,2,1
otu49,265,63,42,26,485,22,335,692,94,322,115,58,62,12,34,31,1194,12
otu4900,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
otu4901,1,1,0,0,1,0,0,0,0,0,0,0,1,2,1,0,1,2
otu4902,2,0,0,4,9,3,3,0,0,35,6,2,0,0,0,0,0,0
otu4904,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2,1,0
otu4906,5,2,2,6,0,0,4,0,3,0,0,1,4,9,3,1,2,4
otu4907,6,34,1,0,0,0,0,0,0,0,4,0,9,0,4,0,0,0
otu4908,11,2,0,3,1,0,7,1,1,11,0,1,0,1,1,1,2,0
otu4909,0,3,0,0,0,0,6,0,1,0,0,0,0,0,0,8,7,0
otu491,51,37,43,24,13,2,0,2,0,0,0,0,296,290,40,11,63,0
otu4910,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
otu4911,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0
otu4916,5,2,5,0,0,0,2,0,1,1,0,2,1,0,3,1,1,2
otu4917,0,5,6,0,0,5,0,0,7,0,0,0,2,0,26,1,2,0
otu4918,1,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0
otu4919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu492,0,0,2,0,0,0,0,14,1,0,0,0,1,0,0,0,0,1
otu4920,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0
otu4921,0,0,1,0,1,0,0,9,0,0,0,3,0,0,0,0,0,0
otu4922,0,2,0,0,0,0,0,6,0,14,37,5,0,0,0,0,0,0
otu4923,3,0,4,0,0,1,0,0,0,0,0,0,5,0,28,0,0,0
otu4924,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
otu4925,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu4927,6,3,10,5,1,2,3,0,2,3,1,1,3,3,4,5,2,8
otu4928,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,1,1,3
otu493,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
otu4930,0,0,4,0,0,0,2,2,21,0,0,3,0,0,1,8,7,0
otu4931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu4932,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
otu4933,1,0,6,3,3,1,0,0,2,1,3,1,3,0,2,2,4,0
otu4934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu4935,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu4937,0,0,1,1,0,2,0,0,0,1,0,3,5,3,1,0,1,0
otu4938,0,0,0,0,0,6,2,0,2,0,0,0,0,0,1,4,2,0
otu4939,1,0,0,1,4,2,0,0,0,42,5,1,0,0,0,0,0,0
otu494,57,85,43,21,14,78,15,6,4,66,130,44,28,2,338,6,2,39
otu4942,0,0,1,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0
otu4943,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
otu4945,0,0,0,0,0,1,5,0,5,0,0,0,0,0,1,4,12,0
otu4948,0,0,1,0,1,0,0,0,0,0,0,0,2,1,1,0,1,1
otu4949,0,0,1,1,3,0,0,0,0,0,0,0,1,2,2,0,1,0
otu495,0,151,2,1,0,0,94,0,61,0,99,0,0,1,1,95,181,0
otu4952,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0
otu4954,3,0,2,0,0,0,6,1,0,1,0,0,0,0,1,2,0,2
otu4956,2,5,11,2,0,1,1,0,1,0,0,0,46,1,9,10,1,2
otu4957,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
otu4959,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2,0
otu4960,3,1,6,5,2,1,2,0,18,0,2,3,5,0,0,5,1,2
otu4962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu4963,1,1,0,0,0,8,12,0,1,0,1,0,0,0,0,1,4,5
otu4964,2,8,3,1,1,2,3,0,0,6,4,5,5,0,6,0,1,1
otu4965,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
otu4967,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
otu4968,0,0,0,34,1,2,0,0,0,0,0,1,1,0,0,1,0,0
otu4969,0,1,0,32,5,8,1,0,0,4,10,1,4,0,1,2,0,1
otu497,26,30,24,14,9,7,39,182,36,31,49,18,8,0,8,32,25,15
otu4970,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
otu4971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
otu4973,12,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0
otu4974,0,3,0,5,1,1,1,0,0,2,17,2,0,0,0,0,0,1
otu4976,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
otu4977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu4979,0,8,3,1,1,0,0,3,0,0,0,0,1,0,3,1,0,1
otu498,29,29,34,22,22,4,1,0,1,3,1,3,237,245,48,16,70,0
otu4980,1,1,2,0,0,0,4,0,0,1,0,1,0,1,1,1,1,1
otu4981,0,0,1,0,0,0,0,5,0,0,2,0,0,0,0,0,1,0
otu4983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
otu4986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu4987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4988,1,1,0,0,0,0,2,1,1,0,4,0,0,0,0,0,1,0
otu499,40,51,45,0,36,0,0,0,0,0,0,0,37,13,47,0,96,23
otu4991,18,1,2,0,0,0,11,0,0,2,0,0,2,0,4,1,3,6
otu4992,3,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0
otu4994,1,4,3,0,0,1,1,0,0,1,1,0,4,0,16,0,1,1
otu4995,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0
otu4996,1,1,2,0,0,0,1,1,12,1,0,3,0,0,0,1,3,0
otu4998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu4999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
otu5,5,5,4,0,1,8,1,501,2,4,3,2,2,486,7,0,5,959
otu50,0,0,3,0,0,0,6,0,85,0,0,7,1,7,0,6,10,1
otu500,0,4,7,14,4,14,4,3,17,9,16,63,2,0,9,7,4,5
otu5000,0,0,11,0,0,0,1,0,19,0,0,2,0,0,1,1,1,1
otu5001,3,1,2,5,13,3,0,0,0,5,1,3,10,1,2,2,2,0
otu5003,7,4,14,6,3,2,1,0,1,4,1,3,7,0,1,1,1,0
otu5004,7,0,0,6,5,1,8,0,0,49,2,6,0,0,0,0,0,0
otu5005,0,0,5,0,0,0,6,0,20,1,0,8,0,0,0,2,3,0
otu5006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu5007,2,6,37,0,0,0,1,0,2,1,0,2,1,0,3,0,0,0
otu5008,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0
otu5009,0,2,3,2,14,4,0,0,1,0,0,3,1,0,0,0,3,3
otu501,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
otu5010,11,4,3,0,0,0,1,0,0,3,2,1,5,0,2,0,0,0
otu5011,4,3,9,1,5,1,5,1,6,1,4,6,0,0,1,0,8,0
otu5013,0,0,0,0,0,2,0,1,2,1,2,1,0,0,0,0,2,0
otu5014,2,2,27,0,0,0,0,1,0,0,0,2,4,0,3,0,0,0
otu5015,1,0,0,0,0,3,2,0,4,0,0,0,0,0,5,5,8,0
otu5017,2,0,1,1,2,1,2,0,2,0,1,3,0,0,2,0,2,0
otu5018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1
otu5019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu502,306,60,51,26,12,16,97,67,25,48,49,25,38,1,50,17,25,106
otu5020,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
otu5021,0,44,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
otu5022,0,31,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0
otu5023,0,2,0,1,0,1,0,0,1,0,3,0,0,0,1,0,3,0
otu5024,0,0,2,0,0,0,0,0,0,0,0,1,6,9,3,0,0,0
otu5025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
otu503,62,49,36,25,10,69,33,2,28,14,17,19,36,5,116,121,53,6
otu5032,0,1,7,6,5,5,0,0,2,2,4,27,0,0,0,0,0,0
otu5033,1,1,3,0,0,3,14,2,1,0,0,1,0,0,1,3,2,5
otu5034,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
otu5035,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
otu5036,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu5037,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
otu5038,4,2,7,1,1,1,1,1,3,2,2,2,1,3,9,0,0,0
otu5039,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu5040,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
otu5041,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
otu5042,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,3,0
otu5043,1,0,2,1,1,1,2,0,0,3,0,1,2,7,6,2,2,1
otu5045,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
otu5046,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu5047,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
otu5049,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu505,0,1,0,0,0,0,0,15,0,0,0,0,0,1,1,1,0,0
otu5050,13,0,2,1,0,1,0,0,0,0,0,0,1,0,8,3,1,0
otu5051,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,2,0
otu5052,0,1,0,2,0,0,1,0,0,1,0,2,0,0,0,0,0,2
otu5053,4,0,1,1,0,0,19,1,3,1,0,0,0,0,0,4,6,10
otu5054,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
otu5055,7,0,0,0,0,0,11,0,0,10,0,0,0,0,0,1,0,0
otu5057,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,29
otu506,5,5,6,0,4,0,0,0,0,0,0,0,4,9,7,0,14,24
otu5060,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
otu5063,0,0,0,10,0,1,0,0,0,1,17,1,1,0,0,2,0,0
otu5064,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3
otu5065,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
otu5066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu5067,1,13,0,4,0,2,0,0,1,1,14,2,2,0,0,0,0,0
otu5068,0,1,0,0,0,0,13,10,3,2,3,1,0,0,0,3,0,8
otu5069,5,2,0,1,0,0,3,0,2,3,0,0,0,0,0,7,2,0
otu507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
otu5070,1,0,0,0,0,0,15,0,1,0,0,1,0,0,0,2,5,3
otu5073,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,4,0
otu5074,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu5075,3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0
otu5076,13,4,1,0,0,0,3,0,0,2,3,0,1,0,0,2,2,0
otu5079,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
otu508,63,79,57,9,7,67,2,0,6,3,20,1,85,8,481,9,4,11
otu5080,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu5084,19,1,1,4,2,1,1,0,3,4,2,0,2,0,2,2,2,2
otu5085,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,1,5,0
otu5086,2,1,2,4,0,0,0,0,0,0,0,0,12,7,3,0,5,0
otu5087,3,0,0,0,0,0,13,0,0,12,0,0,0,0,0,1,0,0
otu5088,1,1,2,1,1,2,0,0,3,0,0,0,1,1,3,4,2,0
otu509,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu5093,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu5094,3,1,0,0,1,0,1,0,0,4,0,0,1,0,1,0,2,0
otu5097,0,0,5,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0
otu5098,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0
otu5099,1,0,2,0,1,0,0,0,0,0,0,0,1,13,0,0,3,0
otu51,4,3,1,0,2,0,1,110,0,5,7,0,0,123,0,0,7,8
otu510,4,0,1,0,3,0,1,1,0,3,0,0,3,11,1,0,3,15
otu5100,3,5,2,0,0,2,0,0,0,0,0,0,4,0,20,0,0,0
otu5101,0,1,0,1,0,5,0,0,0,0,0,0,0,0,4,0,0,0
otu5102,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
otu5103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu5105,5,1,2,3,2,0,5,0,2,1,0,0,1,6,5,0,1,1
otu5106,0,1,0,0,1,0,0,0,0,0,0,0,1,2,6,0,3,0
otu5107,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,3,7,0
otu5108,4,2,0,0,0,1,2,0,1,1,0,0,0,0,17,0,0,1
otu5109,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
otu511,0,0,0,6,37,7,0,0,1,4,10,9,0,27,0,0,17,3
otu5110,1,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0
otu5113,4,16,0,0,0,0,4,0,0,1,1,0,2,0,1,0,0,0
otu5114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
otu5115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
otu5116,4,0,0,2,7,6,3,0,0,32,6,5,0,0,0,0,0,0
otu5117,8,1,3,2,2,7,2,0,1,15,9,4,7,0,8,0,1,0
otu5118,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0
otu512,38,31,7,296,22,36,97,0,19,56,67,75,44,4,5,40,11,171
otu5120,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1,8,0
otu5121,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,1,1,0
otu5122,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,2,0,0
otu5124,3,0,2,2,0,0,1,0,0,0,0,0,8,3,3,19,3,0
otu5125,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu5126,1,33,6,0,0,0,0,0,0,0,2,0,6,0,1,0,0,0
otu5127,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0
otu5128,1,0,0,0,0,0,0,1,1,1,0,0,0,14,0,0,1,8
otu5129,0,1,0,6,4,0,2,0,1,2,0,1,3,0,4,1,2,2
otu513,0,0,84,65,48,66,0,0,59,83,94,866,0,1,0,0,0,0
otu5130,2,1,1,0,1,0,0,0,2,2,0,1,7,0,1,4,1,0
otu5131,0,0,1,2,0,2,0,1,0,0,0,4,1,0,1,2,0,0
otu5133,26,3,4,1,0,0,3,0,1,3,0,0,1,0,1,3,1,0
otu5134,5,0,0,0,0,1,11,15,0,0,7,1,2,0,0,0,2,1
otu5136,0,7,1,4,2,2,0,0,0,4,30,4,0,0,0,0,0,0
otu5139,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0
otu514,0,1,0,2,0,0,0,3,0,2,0,0,0,4,0,0,0,0
otu5141,1,9,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0
otu5143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
otu5144,4,1,4,5,14,0,3,0,2,1,1,2,0,0,2,0,3,0
otu5145,16,12,3,2,1,2,3,0,3,5,1,2,1,0,7,0,0,2
otu5146,28,4,5,3,0,0,9,0,2,0,0,0,7,0,3,3,2,2
otu5147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu5148,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
otu515,19,0,0,0,0,0,224,0,12,7,0,0,0,0,0,15,22,997
otu5150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
otu5151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu5152,0,0,0,0,0,0,1,42,0,1,0,0,0,0,0,0,0,1
otu5153,0,3,0,1,0,1,0,0,0,0,1,0,1,0,2,1,1,0
otu5154,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
otu5155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
otu5156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
otu5157,0,0,3,1,0,1,2,0,9,0,0,13,0,0,0,0,2,0
otu516,0,2,55,100,26,76,0,0,66,51,40,1011,1,0,0,0,0,0
otu5161,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0
otu5162,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
otu5163,2,8,0,1,1,4,1,8,0,3,4,2,1,0,2,8,1,0
otu5164,1,12,2,0,0,2,0,16,0,4,1,0,3,0,4,0,0,0
otu5165,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
otu5167,2,2,36,0,0,0,0,0,1,0,0,5,2,0,3,0,0,0
otu5168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu5169,4,4,2,0,3,0,0,0,0,0,0,0,2,0,2,0,11,1
