,DLSm01,DLSm02,DLSm03,DPSm01,DPSm02,DPSm03,HLm01,HLm02,HLm03,SLTm01,SLTm02,SLTm03,SLm01,SLm02,SLm03,XSm01,XSm02,XSm03
otu8793,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu8794,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
otu8795,3,0,2,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0
otu8796,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,6
otu8797,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8798,0,1,0,0,1,0,5,0,0,0,4,0,0,0,0,0,3,0
otu8799,0,2,0,0,0,0,1,0,0,13,0,0,1,0,1,1,0,4
otu88,0,0,0,1,0,0,0,0,1,144,1,0,0,2,0,0,0,0
otu880,7,0,4,1,8,0,1,1,0,0,9,0,0,1,34,34,1,1
otu8800,0,1,2,0,0,0,0,0,0,3,0,0,0,0,1,0,2,1
otu8801,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
otu8802,0,0,1,2,2,0,1,1,0,0,0,1,2,0,1,4,0,0
otu8803,1,0,1,0,3,0,21,1,0,4,0,0,1,4,0,1,0,2
otu8804,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu8805,0,0,1,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu8806,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu881,0,0,0,0,0,2,1,0,0,0,2,0,1,0,0,0,0,0
otu8810,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
otu8812,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu8814,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0
otu8815,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
otu8816,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0
otu8819,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu882,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu8820,0,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
otu8822,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu8824,2,0,7,27,13,6,1,0,1,27,2,0,1,0,1,0,1,3
otu8826,0,0,0,0,1,0,0,0,2,0,0,1,4,7,0,2,0,1
otu8827,0,0,1,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0
otu8828,0,0,0,2,0,0,2,3,0,0,0,0,11,5,0,4,0,2
otu8829,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu883,0,0,0,7,1,27,4,4,0,1,25,2,6,0,2,2,1,0
otu8831,0,1,2,0,1,1,0,2,1,2,1,1,1,0,0,2,2,0
otu8833,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu8834,0,2,0,0,0,6,0,0,0,0,0,1,0,1,0,0,5,0
otu8835,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,0
otu8837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu8838,0,1,0,0,4,1,0,0,0,0,0,0,3,2,0,1,0,0
otu8839,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1
otu884,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0
otu8840,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0
otu8841,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8842,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0
otu8845,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu8846,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
otu8847,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu8848,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu8849,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otu885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu8851,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
otu8852,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu8853,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu8857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu8858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu8859,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0
otu886,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu8860,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu8863,2,1,3,0,2,1,1,3,0,0,0,0,0,0,1,0,0,0
otu8864,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu8865,0,0,2,0,1,2,0,0,0,0,0,0,0,1,3,3,1,0
otu8867,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu887,0,0,0,3,0,0,0,0,0,2,3,0,0,0,0,0,0,0
otu8873,0,2,0,0,1,0,1,0,0,0,6,0,1,0,0,1,0,0
otu8874,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8875,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1
otu8876,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8877,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8879,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu888,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu8880,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,5
otu8881,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
otu8882,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
otu8883,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
otu8884,0,0,1,0,0,0,2,1,0,1,0,0,0,1,0,0,4,1
otu8885,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu8886,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu8887,0,0,2,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0
otu8889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu889,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0
otu8890,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
otu8892,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu8894,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
otu8896,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0
otu8897,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
otu89,48,42,76,27,131,3221,86,15,12,30,49,7,24,27,25,31,16,56
otu890,7,21,32,9,5,36,43,10,12,20,13,11,20,18,2,14,19,23
otu8902,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu8906,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
otu8908,0,0,0,0,1,12,1,0,0,0,0,0,0,0,0,1,0,1
otu8909,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
otu891,1,0,0,0,3,0,0,0,0,0,22,0,0,0,0,0,0,0
otu8910,0,1,0,3,2,1,2,0,0,3,2,0,4,0,0,1,0,4
otu8911,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0
otu8912,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu8913,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu8915,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu8918,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu892,98,11,20,0,10,1,2,14,20,0,1,29,3,17,17,2,33,6
otu8920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
otu8922,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
otu8923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu8924,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0
otu8925,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
otu8926,0,1,0,0,0,0,3,0,0,0,18,0,2,0,0,1,0,0
otu893,9,5,24,115,45,5,160,13,39,14,2,13,117,28,5,36,0,39
otu8931,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
otu8932,0,0,1,0,3,0,1,2,0,0,0,1,4,2,0,2,0,4
otu8934,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
otu8935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8936,0,1,1,0,0,0,2,1,0,0,0,0,0,0,7,0,0,0
otu8937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu8938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu894,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0
otu8940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu8941,0,1,3,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0
otu8942,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,0,1,0
otu8943,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu8944,0,0,1,0,0,1,1,0,0,5,0,0,1,0,0,0,0,0
otu8946,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
otu8947,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu8949,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
otu895,1,3,4,6,1,3,0,5,23,3,3,29,1,26,0,0,26,0
otu8951,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0
otu8957,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu896,38,141,20,5,15,13,5,15,28,3,11,20,4,13,53,14,100,53
otu8961,0,0,0,26,0,0,2,2,0,0,0,1,9,1,0,2,1,4
otu8962,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8963,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0
otu8964,0,0,0,0,4,0,1,1,1,0,0,0,6,0,0,0,1,1
otu8965,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu8967,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
otu897,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
otu8971,0,1,0,4,0,0,2,0,0,4,2,0,1,0,0,0,0,0
otu8973,0,0,0,0,0,0,0,1,0,0,0,14,1,0,0,0,0,0
otu8974,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
otu8978,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
otu898,10,3,7,20,1,10,5,14,2,13,4,10,6,2,3,1,0,3
otu8980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8981,2,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
otu8982,1,0,2,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
otu8984,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,2,1
otu8985,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0
otu8986,1,0,0,0,0,0,2,0,0,0,0,2,2,0,0,1,0,1
otu8987,0,2,0,0,1,0,2,0,0,0,0,0,1,2,0,1,0,14
otu8989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu899,26,18,45,6,29,3,115,122,41,0,1,17,70,107,27,37,2,41
otu8990,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu8994,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,1,3
otu8995,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
otu8996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu8999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9,0,0,0,343,0,1,0,0,0,532,1,0,0,0,0,0,0,0
otu90,290,400,420,93,918,682,363,254,244,1371,579,37,570,213,2576,666,155,2092
otu900,18,17,26,1051,32,3,31,18,53,18,0,14,100,41,82,27,1,30
otu9009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
otu901,0,0,5,24,0,1,1,0,2,2,0,0,0,0,1,1,0,0
otu9010,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0
otu9011,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1,0
otu9013,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu9014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu902,28,0,1,2,69,3,0,1,2,1,0,1,0,0,0,4,1,0
otu9020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
otu9028,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
otu903,0,0,2,0,0,4,1,41,1,0,1,42,43,0,0,0,0,3
otu9030,1,2,3,1,0,0,0,0,0,0,0,0,0,0,17,1,0,0
otu9031,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9032,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
otu9034,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0
otu9035,0,0,0,0,0,0,2,0,1,0,0,0,4,11,0,1,0,0
otu9036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
otu9037,0,1,1,0,1,0,1,0,0,6,1,0,0,0,0,1,0,2
otu9038,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,1,0
otu9039,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0
otu904,6,15,21,7,5,3,23,21,28,9,17,32,10,17,18,10,33,12
otu9040,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,1,0,1
otu9041,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
otu9043,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu9044,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9049,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0
otu905,35,8,14,6,51,6,36,8,47,10,22,4,46,258,7,62,8,49
otu9050,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9053,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9054,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
otu9058,0,0,1,1,1,0,2,0,1,0,3,0,4,10,1,0,1,1
otu9059,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu906,54,10,20,0,3,1,1,4,27,19,18,28,1,31,11,0,34,1
otu9065,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9066,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
otu9067,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1
otu9068,2,1,3,1,8,3,2,0,2,3,1,1,2,5,0,4,0,1
otu907,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9071,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0
otu9073,5,2,1,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0
otu9074,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu9075,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
otu9076,0,1,0,0,2,0,1,0,0,0,2,4,1,0,0,0,1,0
otu9077,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,0
otu9078,0,0,0,0,4,0,23,0,0,0,0,0,3,2,0,4,0,2
otu9079,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu908,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
otu9080,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu9081,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu9082,0,0,0,3,0,5,0,0,0,2,0,0,0,0,0,0,0,0
otu9083,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0
otu9084,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
otu9085,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu9086,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,4,0,0
otu909,1,1,3,0,0,3,7,2,13,12,2,0,1,23,1,0,0,0
otu9090,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu9093,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
otu9094,0,0,0,0,2,1,1,0,0,1,1,0,1,0,0,0,0,0
otu9095,0,0,0,0,3,0,4,0,2,0,0,0,1,22,0,2,0,1
otu9096,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu9099,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
otu91,4,3,596,34,3,1,618,60,22,0,1,47,57,24,0,2,5,1
otu910,6,8,11,5,6,3,15,4,13,14,18,5,13,29,16,12,8,14
otu9100,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu9102,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu9103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu9106,0,1,0,0,0,0,3,0,0,1,1,0,1,1,0,0,1,9
otu9108,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9109,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
otu911,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0
otu9110,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
otu9114,6,3,3,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0
otu9116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu9117,1,0,1,0,0,0,2,0,0,1,1,0,0,0,0,1,1,0
otu9118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9119,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
otu912,18,32,16,5,32,2,26,21,89,312,13,6,27,170,10,32,37,35
otu9120,1,2,1,7,0,0,0,2,10,2,0,0,1,1,4,0,0,0
otu9122,1,0,0,1,0,0,0,0,0,1,0,0,0,0,7,0,6,3
otu9123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9124,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,0
otu9125,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
otu9126,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
otu9127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9128,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
otu9129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu913,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
otu9130,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
otu9131,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu9132,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
otu9133,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu9134,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
otu9137,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
otu9138,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu9139,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu914,5,0,0,0,12,0,0,0,0,0,16,0,0,0,0,0,0,0
otu9143,1,1,1,0,0,0,0,7,0,0,0,0,1,0,1,0,0,0
otu9144,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
otu9146,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9147,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu9148,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
otu915,1,0,0,0,0,0,0,4,0,0,0,23,4,0,0,0,5,0
otu9151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9152,7,2,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,1
otu9153,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2
otu9154,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9155,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu9156,2,4,0,0,0,0,0,8,0,0,2,0,1,0,0,0,0,0
otu9157,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
otu9158,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu9159,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2
otu916,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9160,2,1,2,0,0,1,0,1,0,2,0,1,0,0,3,1,0,0
otu9161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
otu9163,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
otu9164,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9165,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
otu9166,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
otu9167,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9168,0,0,0,0,1,2,1,4,0,0,0,3,1,0,0,2,0,0
otu9169,0,0,0,124,0,0,0,0,0,3,0,0,0,0,0,0,0,0
otu917,1,1,3,11,7,14,27,3,2,8,6,3,17,7,27,48,0,7
otu9171,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu9172,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
otu9177,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
otu9178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9179,0,0,0,0,0,8,1,0,0,0,0,0,1,0,0,0,0,0
otu918,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
otu9180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu9181,0,1,0,0,0,0,1,1,0,0,0,4,4,0,0,1,1,5
otu9182,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
otu9183,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,2,0
otu9184,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu9189,0,1,1,4,8,0,0,0,0,0,0,0,1,0,0,1,0,1
otu919,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
otu9190,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
otu9192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu9195,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu9196,0,0,0,1,0,3,0,1,0,1,0,1,0,0,0,0,1,0
otu92,1,0,1,2,6,0,0,0,0,8,155,0,1,0,0,1,0,1
otu920,0,0,2,1,1,1,9,2,7,0,14,6,2,8,1,0,3,0
otu9200,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
otu9201,2,0,6,0,2,8,0,0,1,0,0,0,0,0,0,0,0,0
otu9202,2,0,5,0,1,3,1,1,0,0,0,0,1,0,1,0,0,0
otu9203,0,0,0,0,1,0,2,0,0,4,1,1,1,2,0,0,0,0
otu9204,0,2,0,0,0,0,0,0,9,0,0,0,0,2,6,0,0,0
otu9205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
otu9206,0,1,0,0,1,0,0,0,1,0,0,0,0,15,0,2,0,3
otu9207,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
otu9208,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu9209,1,4,7,0,0,0,0,9,4,0,0,6,3,2,2,2,0,0
otu921,7,6,13,7,21,19,7,10,6,29,684,2,19,4,59,14,8,35
otu9210,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9211,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu9212,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu9213,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu9214,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
otu9215,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
otu9216,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0
otu922,1,0,24,0,0,1,35,0,1,0,26,24,0,0,0,3,14,0
otu9221,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0
otu9222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu9223,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu923,0,4,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0
otu9231,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
otu9232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9234,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu9235,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9238,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
otu9239,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu924,7,86,14,2,4,1,10,11,8,2,2,69,8,3,7,1,12,18
otu9240,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu9241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu9242,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
otu9243,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
otu9244,0,0,0,0,0,0,4,1,0,0,1,1,0,0,0,0,1,1
otu9245,0,0,0,0,0,4,1,0,0,3,0,0,0,0,0,0,0,1
otu9246,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0
otu9247,0,0,4,0,2,0,21,0,0,0,0,0,3,0,0,2,0,1
otu9248,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu9249,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,2
otu925,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0
otu9250,0,0,0,0,0,1,1,0,0,3,0,0,0,2,0,0,0,0
otu9251,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu9253,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
