,DLSw01,DLSw02,DLSw03,DPSw01,DPSw02,DPSw03,HLw01,HLw02,HLw03,SLTw01,SLTw02,SLTw03,SLw01,SLw02,SLw03,XSw01,XSw02,XSw03
otu8942,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8944,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
otu8946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu8947,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8948,0,2,0,1,0,1,0,0,1,11,0,0,1,1,0,2,1,0
otu895,0,0,0,0,0,14,0,0,0,0,0,0,0,11,0,0,0,6
otu8950,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu8951,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu8952,0,1,0,2,0,0,3,0,1,1,0,4,0,2,0,3,0,0
otu8954,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8955,2,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0
otu8956,3,2,2,1,4,4,0,0,0,0,0,1,1,0,0,0,0,0
otu8957,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8958,0,0,0,0,1,0,0,0,0,6,1,0,0,0,0,0,0,0
otu8959,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu896,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,1,3
otu8960,0,0,2,0,6,9,0,0,0,0,0,0,0,0,0,0,1,0
otu8961,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu8962,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
otu8963,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
otu8964,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8966,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu8969,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,15
otu897,0,13,0,2,1,0,162,306,59,2,0,13,15,15,15,9,14,11
otu8970,0,2,0,1,3,5,0,0,0,0,1,1,0,0,1,0,0,0
otu8971,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
otu8973,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0
otu8974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
otu898,1,3,0,2,3,2,4,2,0,3,1,0,7,0,3,0,16,1
otu8983,0,2,0,0,0,0,0,0,0,0,0,0,9,9,2,0,0,0
otu8988,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu8989,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
otu899,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,2,0,1
otu8990,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu8991,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8992,0,1,6,2,1,1,0,0,0,2,0,7,0,0,0,0,0,1
otu8993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu8994,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1
otu8995,2,0,2,1,0,0,0,0,0,0,0,0,5,8,1,0,2,0
otu8997,0,0,0,0,0,0,0,1,0,0,1,8,0,0,0,0,0,0
otu8998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
otu8999,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
otu9,208,468,2,851,596,1416,622,309,7,18856,22693,35246,2,10,438,13,8,5
otu90,3,26,6,2,3,91,6,13,0,23,9,27,19,91,3,2,6,66
otu900,12,0,1,1,0,0,0,1,1,1,20,5,7,4,0,3,1,0
otu9001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu9004,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu9006,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
otu9007,0,0,0,0,0,1,2,0,0,0,0,0,0,10,0,0,0,0
otu9008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
otu9009,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
otu901,6,0,0,0,0,0,13,6,0,0,17,0,0,0,0,3,10,7
otu9015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
otu9016,0,0,0,0,1,4,0,0,0,0,0,0,5,1,4,0,0,0
otu9017,0,1,0,0,0,0,4,7,3,0,0,0,0,0,0,0,1,0
otu9018,0,0,0,0,9,2,0,0,0,4,0,0,0,0,0,0,0,0
otu9019,0,0,0,0,1,0,0,0,0,1,0,0,11,11,17,0,0,0
otu902,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
otu9021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2
otu9022,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0
otu9023,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9024,0,0,0,0,0,0,13,10,2,0,0,0,0,0,0,0,1,1
otu9025,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
otu903,0,0,1,5,1,7,3,2,0,63,11,3,3,2,2,0,0,0
otu9031,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
otu9033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu9037,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu9038,0,1,0,0,0,0,0,0,0,0,0,1,3,0,1,0,1,2
otu9039,0,0,1,0,2,1,1,0,0,0,0,0,1,0,0,0,1,0
otu904,1,0,0,0,2,0,1,0,0,0,4,1,2,0,1,1,1,0
otu9040,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu9041,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
otu9044,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9047,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu905,0,1,0,0,1,1,0,0,0,0,1,2,0,1,0,0,2,0
otu9050,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu9051,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9052,0,0,0,0,7,14,0,0,0,1,1,0,0,0,0,0,1,0
otu9053,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
otu9054,0,1,0,2,0,1,0,0,1,1,2,5,1,1,1,1,0,0
otu9055,0,0,0,0,0,0,1,0,0,0,0,0,8,5,1,0,0,0
otu9057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
otu9059,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9060,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu9061,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu9062,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu9063,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0
otu9064,0,0,0,0,0,0,0,0,0,5,8,0,0,2,0,0,0,0
otu9065,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu9066,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
otu9068,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
otu907,11,21,0,1,3,4,12,0,12,7,3,4,319,198,558,0,8,0
otu9071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu9072,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,3,5,4
otu9075,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
otu9077,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu908,14,13,4,1,21,17,13,0,9,2,0,0,362,322,517,1,8,2
otu9081,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu9082,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
otu9083,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
otu9086,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
otu9087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
otu9088,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0
otu9089,0,0,1,1,0,1,0,0,0,15,7,3,0,0,0,6,9,2
otu909,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
otu9092,0,0,0,0,0,1,0,0,0,0,0,0,7,17,8,0,0,0
otu9094,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu9096,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu91,23,0,2,0,0,0,43,7,0,0,38,0,0,1,0,20,26,24
otu910,1,1,1,1,1,2,2,0,4,12,0,5,2,0,3,1,0,2
otu9101,0,0,0,0,0,1,0,0,0,6,5,0,3,2,0,0,0,1
otu9103,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu9105,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
otu9106,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
otu911,0,5,0,15,10,17,6,5,0,201,217,373,0,0,1,1,0,1
otu9111,1,0,1,0,0,1,0,0,0,0,0,0,6,4,3,0,0,1
otu9116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu912,1,3,0,0,0,1,0,2,0,0,1,8,0,0,0,0,0,0
otu9121,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
otu9122,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu9123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9124,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0
otu9127,0,0,3,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0
otu9129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
otu913,53,80,54,46,180,156,0,2,3,18,9,5,5,13,16,3,10,3
otu9130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu9131,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
otu9133,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
otu9134,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu9136,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,22,5,3
otu9137,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
otu9138,0,1,0,0,0,0,0,0,0,0,9,1,0,1,1,0,0,0
otu914,2,4,0,0,2,2,2,0,2,3,0,0,102,132,160,0,1,2
otu9142,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0
otu9145,0,0,1,1,1,1,1,0,0,3,1,0,0,0,0,0,1,0
otu9146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu9147,0,0,1,0,1,0,0,0,0,10,0,11,1,0,0,0,0,0
otu9148,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu915,3,0,624,13,3,0,1,1,0,4,4,4,18,0,0,0,1,1
otu9153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu9155,0,1,0,0,2,1,0,0,0,1,9,2,0,1,1,0,3,0
otu916,0,0,0,9,8,17,10,0,0,385,21,28,1,0,3,0,0,0
otu9162,0,0,0,0,0,1,0,0,0,13,1,0,0,0,0,0,0,0
otu9163,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
otu9164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu9166,0,0,1,2,0,0,1,0,1,3,1,0,0,0,0,0,0,0
otu9167,1,0,1,0,0,4,0,0,0,2,10,2,1,3,0,0,2,0
otu9169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu917,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
otu9170,0,1,0,0,0,1,0,0,0,6,0,0,1,1,0,0,3,0
otu9172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
otu9173,1,0,0,6,7,5,0,0,0,0,0,1,0,0,0,0,0,0
otu9176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
otu9177,0,0,0,0,0,1,0,2,0,0,0,0,0,6,0,0,0,0
otu9178,0,3,0,3,0,0,7,3,2,0,5,0,0,0,0,2,0,0
otu9179,1,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,0,0
otu918,1,10,1,2,0,0,115,227,54,3,0,17,1,6,8,17,9,9
otu9182,0,0,1,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0
otu9183,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu9185,0,0,3,4,0,0,0,0,0,2,0,6,0,0,1,0,0,0
otu9186,0,0,6,9,2,0,0,0,0,1,0,0,0,0,0,0,2,0
otu9187,0,0,2,4,1,5,0,1,0,0,6,0,0,0,0,0,0,0
otu9188,3,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,2,8
otu9189,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
otu919,0,1,55,24,100,367,0,0,0,24,8,6,3,6,1,0,1,2
otu9191,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
otu9193,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0
otu9195,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu9196,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu9198,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu92,67,56,9,24,19,29,148,100,117,64,29,33,27,9,12,23,13,8
otu920,3,1,11,23,1,8,12,3,4,54,8,1,35,52,54,71,19,3
otu9201,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
otu9203,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu9207,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu921,0,1,0,0,0,4,0,0,0,2,0,0,0,6,0,0,0,0
otu9211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu9212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu9214,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
otu9215,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
otu9216,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
otu9217,0,0,0,1,0,0,3,1,1,2,3,0,0,0,0,5,0,0
otu9218,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu9219,1,0,12,1,0,1,0,0,0,0,0,8,0,1,0,1,1,2
otu9220,0,0,4,0,2,3,0,0,0,0,0,0,6,1,0,0,0,0
otu9221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
otu9222,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0
otu9224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
otu9226,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,3
otu9229,8,16,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0
otu923,0,0,0,8,7,20,14,1,4,337,83,53,11,30,18,1,0,0
otu9230,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu9232,1,0,0,1,0,0,0,0,0,0,24,2,0,0,0,0,0,0
otu9233,0,0,0,0,0,0,8,6,5,0,0,0,0,0,0,1,0,1
otu9236,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9237,0,0,0,1,0,0,0,0,0,5,11,0,0,0,0,0,0,0
otu924,4,25,18,39,20,12,29,5,4,48,47,62,54,36,19,41,73,20
otu9242,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu925,3,4,138,173,81,60,2,12,1,15,6,12,59,38,64,10,25,33
otu9250,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
otu9251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu9252,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu9254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
otu9255,1,3,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
otu9257,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu9258,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
otu926,0,4,0,3,2,2,0,4,0,1,3,8,2,0,0,7,0,2
otu9263,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9264,0,1,0,1,0,2,0,0,0,8,2,10,0,0,0,0,0,0
otu9265,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9266,0,0,3,1,0,0,1,0,0,0,0,6,0,1,0,0,0,2
otu9268,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0
otu9269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
otu927,0,0,1,1,0,3,0,0,0,0,5,0,0,7,0,0,2,3
otu9270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu9271,0,0,1,1,2,0,0,0,0,2,0,0,3,4,0,2,0,0
otu9272,0,0,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,3
otu9273,0,0,3,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0
otu9274,0,0,1,0,4,7,0,0,0,2,0,0,0,1,0,0,0,0
otu9275,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
otu9279,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0
otu928,0,4,0,16,9,28,7,5,0,158,64,520,0,0,5,1,2,0
otu9280,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9281,5,6,0,0,0,0,0,0,0,7,0,10,0,1,0,0,0,0
otu9282,0,0,0,0,0,1,0,0,0,6,6,0,0,0,1,0,0,0
otu9283,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
otu9287,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
otu9288,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu929,0,0,0,3,3,1,8,0,4,16,0,1,2,3,3,4,1,3
otu9290,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu9292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu9296,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0
otu9297,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
otu9298,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu9299,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu93,7,40,7,8,13,16,16,25,2,14,9,54,28,29,10,8,48,26
otu930,0,0,4,0,20,0,0,0,0,0,1,0,9,0,0,0,41,0
otu9300,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0,5,1,0
otu9302,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,3,6,0
otu9303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu9305,4,0,0,0,0,0,2,2,6,0,0,1,0,0,0,0,1,0
otu9306,1,1,0,5,2,4,0,0,0,4,1,1,0,0,0,1,0,0
otu931,1,9,0,0,0,0,185,220,52,3,0,11,3,1,0,5,9,4
otu9311,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
otu9314,0,0,1,2,7,3,0,0,0,4,0,0,0,0,0,0,1,1
otu9315,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9316,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu932,10,21,4,13,12,11,8,0,12,4,0,0,257,333,418,1,19,9
otu9320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu9324,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,5,0,6
otu9326,0,0,0,0,0,2,0,1,2,7,0,0,0,1,0,2,0,0
otu9327,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
otu9328,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu9329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu9334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
otu9335,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
otu9338,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
otu9339,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu934,2,12,0,1,0,3,212,245,61,4,0,13,1,2,13,6,10,7
otu9340,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
otu9341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu9342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu9346,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
otu9347,0,0,0,0,1,1,0,0,0,0,17,0,0,0,0,0,0,0
otu935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu9353,0,0,4,4,5,1,0,0,0,0,0,0,0,0,0,0,2,0
otu9356,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9358,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
otu936,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,3,0
otu9361,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,11,9
otu9362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
otu9363,0,0,0,0,0,0,1,0,0,7,1,1,0,0,1,0,0,0
otu9366,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
otu9367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu9368,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
otu9369,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9370,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu9371,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9374,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu9376,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
otu9377,1,1,0,1,0,0,0,0,2,0,0,0,3,5,7,0,0,0
otu9378,0,0,1,0,0,0,1,0,0,1,0,0,4,6,11,0,0,0
otu938,0,0,1,1,0,1,1,0,0,13,0,1,0,0,0,5,0,0
otu9380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu9385,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
otu9386,0,0,0,0,0,1,0,0,0,1,13,0,0,1,0,0,0,0
otu9388,1,0,1,1,7,2,0,0,0,0,0,0,1,1,0,0,0,0
otu9389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu939,387,376,78,212,0,0,1,3,10,1,13,6,3,24,7,3,1,0
otu9390,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3
otu9391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu9392,0,0,1,0,0,3,0,0,0,1,0,0,0,2,0,0,1,0
otu9393,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,8,3
otu9394,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
otu94,4,0,3,2,8,22,3,0,2,12,5,1,4,31,3,4,16,22
otu940,1,0,1,0,3,0,0,0,0,2,1,0,1,1,1,1,2,2
otu9401,2,3,1,0,0,0,2,3,6,0,0,1,0,1,0,1,0,0
otu9402,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
otu9407,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
otu941,10,0,0,0,1,1,14,2,0,0,14,0,1,0,0,8,8,11
otu9413,0,0,1,1,0,0,1,0,0,2,1,0,0,0,0,5,1,0
otu9415,0,0,0,0,0,1,0,0,0,5,3,0,0,0,0,0,0,0
otu9416,0,0,0,1,0,0,0,0,0,1,15,0,0,0,0,0,0,0
otu9417,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu9419,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
otu942,0,8,4,1,2,10,5,5,0,6,1,8,1,17,6,1,1,8
otu9420,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
otu9421,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
otu9423,2,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu9424,0,1,3,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0
otu9425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu9426,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu9427,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0
otu9428,0,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9429,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu943,0,0,1,6,0,0,1,0,2,1,0,0,0,0,0,1,0,1
otu9430,0,0,0,0,5,14,0,0,0,0,0,1,0,1,0,0,0,0
otu9431,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
otu9432,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu9435,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu9436,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu9437,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu9438,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu944,1,0,2,9,0,0,2,2,7,1,4,2,0,2,1,5,1,1
otu9440,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
otu9441,1,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,0,0
otu9443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu9444,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0
otu9446,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
otu9447,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
otu9449,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
otu9452,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
otu9453,1,0,0,0,0,1,0,0,0,0,21,1,0,0,0,0,0,0
otu9454,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
