,DLSm01,DLSm02,DLSm03,DPSm01,DPSm02,DPSm03,HLm01,HLm02,HLm03,SLTm01,SLTm02,SLTm03,SLm01,SLm02,SLm03,XSm01,XSm02,XSm03
otu8687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,43
otu8691,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0
otu8695,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
otu87,1,0,0,0,0,0,1,0,0,1,0,0,407,0,0,293,0,0
otu870,27,3,118,6,0,129,26,3,51,0,0,0,33,21,13,77,499,100
otu8700,0,0,1,4,4,5,3,1,0,0,2,9,1,0,0,2,2,0
otu8701,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu8702,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
otu8704,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8705,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0
otu8706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu8707,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,1
otu8708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu871,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8711,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
otu8712,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu8713,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
otu8714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu8715,2,2,0,0,0,0,2,0,0,0,0,0,2,14,5,0,0,1
otu8717,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
otu872,0,0,1,0,0,0,0,0,2,0,1,81,69,0,0,27,0,0
otu8723,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8724,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
otu8727,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu8728,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8729,0,0,0,0,0,0,2,1,0,0,8,22,12,0,0,9,2,0
otu873,0,12,0,0,0,15,0,4,0,1,0,0,0,7,0,0,3,0
otu8730,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,3,1,0
otu8731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
otu8732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu8733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
otu8734,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
otu8735,0,0,7,0,0,28,0,0,0,0,0,0,0,0,0,0,1,0
otu8736,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,1,0,14
otu874,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu8743,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1
otu8744,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,2
otu8745,4,0,0,0,0,0,26,4,1,0,0,0,0,0,0,18,2,3
otu8746,1,0,0,0,0,0,68,2,2,0,0,0,0,0,0,26,18,5
otu8747,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
otu8748,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0
otu8749,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1
otu8751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu8754,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0
otu8759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu876,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
otu8761,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
otu8768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu8769,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0
otu877,7,1,13,55,4,6,5,6,24,8,9,3,71,2,8,6,1,69
otu8770,0,0,0,0,0,1,0,0,0,24,1,1,0,0,0,0,0,0
otu8771,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
otu8772,0,0,1,2,1,5,1,0,0,31,2,3,0,0,0,1,0,0
otu8778,0,0,0,0,0,0,12,11,8,0,0,1,0,0,13,16,4,135
otu878,7,11,19,24,3,28,46,20,22,6,10,14,73,15,48,59,19,257
otu8787,8,0,1,0,0,0,0,8,0,0,1,0,0,0,1,0,0,1
otu8788,8,0,0,0,0,3,5,0,0,1,3,0,3,0,1,0,0,0
otu8789,47,23,3,0,3,0,1,5,1,0,9,5,2,12,3,2,41,0
otu879,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu8790,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
otu8791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8792,9,0,2,0,0,0,3,0,0,0,0,0,2,1,2,0,0,0
otu8793,11,1,0,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0
otu8794,30,3,2,0,0,0,5,0,0,0,0,0,1,1,1,0,0,0
otu8795,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,1,0,6
otu8796,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8797,5,41,5,0,10,0,0,3,3,17,78,140,25,2,3,8,8,0
otu8798,6,97,15,0,32,9,0,9,0,36,1,0,7,2,0,0,10,0
otu8799,1,5,0,0,1,0,0,0,0,10,3,6,0,1,0,0,1,0
otu88,0,0,2,0,0,0,1,0,3,0,0,0,1,1,94,1,1,63
otu880,15,17,25,44,0,0,1,0,0,1,0,3,957,18,36,19,0,0
otu8800,0,14,5,3,3,1,3,8,4,1,16,18,1,1,2,0,3,11
otu8801,2,3,2,0,0,0,9,5,1,1,13,7,0,3,0,2,2,15
otu8802,0,0,0,1,0,1,2,0,0,0,7,22,1,1,6,0,2,0
otu8803,10,5,15,65,0,1,43,5,20,0,13,4,58,3,13,5,5,4
otu8804,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
otu8805,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu8806,0,6,2,0,0,0,0,0,0,1,12,15,0,0,0,0,0,0
otu8807,2,3,27,0,0,52,1,1,2,0,5,4,12,3,3,0,0,7
otu8808,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
otu8809,0,0,3,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0
otu881,3,0,4,3,0,6,4,0,1,4,1,0,3,2,2,0,1,1
otu8810,1,3,1,2,13,0,0,0,0,0,2,1,1,0,0,0,0,0
otu8812,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
otu8813,2,1,27,0,0,0,0,0,0,1,0,0,3,8,9,0,0,1
otu8814,0,0,1,0,2,3,2,0,1,5,1,1,0,2,0,0,1,0
otu8815,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8816,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu882,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
otu8821,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0
otu8824,2,0,2,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0
otu8826,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0
otu883,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0
otu8830,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0
otu8831,0,0,0,0,0,3,0,0,0,1,2,0,4,0,1,0,0,1
otu8833,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu8836,0,0,0,1,0,1,0,0,0,1,0,0,2,0,1,1,0,0
otu8838,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8840,0,0,0,0,0,0,4,0,0,0,0,1,0,1,1,1,0,1
otu8841,2,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,2,0
otu8843,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1
otu8844,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu8847,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
otu885,9,0,0,0,1,2,21,2,0,6,7,1,7,1,1,19,2,2
otu8851,0,0,0,0,0,1,0,2,0,0,1,0,0,1,1,0,0,1
otu8853,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
otu8854,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
otu8855,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0
otu8857,0,0,0,1,0,0,1,2,1,0,0,0,6,0,0,10,1,1
otu8858,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,8
otu8859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu886,68,62,76,1,397,1,18,16,16,3,1,2,88,677,542,15,249,46
otu8860,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8861,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,2,2
otu8864,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0
otu8868,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu8869,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8872,0,0,0,1,2,1,0,0,1,4,2,0,1,0,0,2,0,1
otu8873,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0
otu8874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3
otu8877,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
otu8878,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
otu8880,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8882,0,0,1,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0
otu8883,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
otu8885,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
otu8886,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8887,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
otu8889,4,0,3,0,0,2,2,0,0,0,0,0,1,0,0,3,1,2
otu889,0,0,0,5,0,11,0,0,0,25,0,0,0,0,0,0,0,0
otu8890,0,0,0,0,0,0,0,1,3,0,1,4,0,1,1,1,21,3
otu8891,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu8892,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
otu8893,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,1,2
otu8894,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
otu8895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
otu8897,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,4,0,1
otu8898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu8899,0,0,0,0,6,1,58,2,2,0,8,1,0,0,0,2,1,2
otu89,210,1025,283,24,16,19,267,1185,484,0,2122,455,303,631,327,613,3108,472
otu8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
otu8901,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2,0,0
otu8902,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu8903,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu8904,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1
otu8905,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
otu8906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
otu8908,2,0,0,0,0,0,1,8,0,0,0,0,0,0,1,3,0,4
otu8909,0,0,3,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0
otu891,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,2
otu8910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu8911,0,0,1,0,0,0,4,0,1,1,0,1,0,0,0,0,0,2
otu8912,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0
otu8913,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,2
otu8919,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu8923,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
otu8924,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0
otu8925,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2
otu8927,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
otu8929,0,0,1,0,0,0,9,2,0,0,0,0,0,0,0,0,1,0
otu893,14,8,5,0,0,0,12,2,1,0,0,0,7,0,0,4,0,0
otu8932,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu8933,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
otu8934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu894,0,0,5,0,0,0,3,0,2,0,0,0,3,0,2,16,15,12
otu8942,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
otu8943,0,1,6,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0
otu8947,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
otu8948,0,0,0,0,17,1,0,1,0,0,4,2,0,1,0,0,1,0
otu8949,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
otu895,1,1,1,4,0,5,0,0,0,1,0,1,3,0,4,0,0,1
otu8950,0,0,0,0,20,1,0,0,0,0,3,4,0,0,0,0,0,0
otu8951,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8952,0,0,0,0,1,0,0,0,0,0,29,15,0,0,0,3,0,0
otu8953,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8954,0,0,0,0,3,0,2,1,0,5,0,1,0,0,0,0,0,0
otu8955,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,1,0,13
otu8956,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu8957,2,3,7,3,4,6,12,7,8,33,6,10,6,5,5,4,1,9
otu8959,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu896,1,3,7,5,11,7,37,6,11,29,24,46,4,2,6,38,50,22
otu8962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
otu8965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
otu8967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu897,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
otu8970,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8972,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,1
otu8974,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu8975,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8976,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu8977,0,0,0,1,1,1,2,0,2,0,0,0,0,0,0,2,1,0
otu8978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu898,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
otu8981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu8984,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
otu8985,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
otu8986,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,1,0,0
otu8987,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,8,5,4
otu8988,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
otu8990,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0
otu8991,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
otu8992,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu8993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,4
otu8994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu8995,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0
otu8996,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,16
otu8997,3,0,1,0,1,0,0,0,0,0,0,0,6,8,18,0,0,2
otu9,4503,2326,1217,95,17990,473,1763,16217,5341,9746,709,691,977,3437,2665,2777,2949,1051
otu90,0,0,0,0,0,1,0,1,0,0,0,0,0,0,358,0,0,251
otu9005,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
otu9006,0,0,0,0,0,0,1,0,1,3,0,15,0,0,3,1,1,20
otu9007,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9008,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,2,1,13
otu9009,0,1,9,0,0,0,0,0,7,1,0,0,1,0,0,1,0,0
otu901,0,0,1,1,0,0,4,0,1,0,0,1,0,0,1,1,0,4
otu9013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu9018,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu902,8,8,500,2,0,767,0,0,2,0,1,5,18,9,12,0,0,0
otu9022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu9023,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu9024,0,0,1,0,0,0,0,0,0,0,7,2,0,1,0,0,3,0
otu9025,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0
otu9026,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
otu9027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu9028,2,0,0,1,0,0,0,0,0,2,0,0,2,0,0,4,1,1
otu9029,0,0,0,0,0,1,1,0,0,45,0,0,0,0,5,4,4,1
otu903,6,7,6,11,10,14,2,0,0,28,10,10,36,7,16,39,3,3
otu9036,1,0,0,0,0,0,0,0,0,0,0,0,24,3,2,2,0,0
otu9037,0,0,0,0,0,0,0,0,0,0,0,0,0,43,12,0,0,0
otu904,2,6,0,13,2,3,12,15,7,4,8,3,10,2,6,54,10,24
otu9049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu905,1,1,0,1,0,6,0,0,0,2,0,0,10,1,0,9,1,1
otu9052,115,12,7,0,0,0,7,0,0,0,0,0,9,9,6,0,0,0
otu9053,23,22,8,0,0,2,0,0,0,3,21,7,7,139,116,2,3,0
otu9054,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
otu9055,5,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0
otu9056,3,8,3,0,0,0,0,0,0,0,0,0,13,12,24,0,0,0
otu9057,7,5,13,9,2,10,2,0,3,19,63,63,24,28,54,7,1,24
otu9058,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu9059,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,0
otu9060,4,2,14,0,0,0,2,0,2,0,0,0,0,1,4,0,0,0
otu9061,3,1,1,13,1,2,3,1,0,1,6,4,16,3,6,3,2,3
otu9062,3,0,0,0,0,0,1,0,0,0,6,9,1,1,1,3,0,1
otu9063,1,0,1,0,0,0,1,0,0,3,0,0,1,1,0,0,0,0
otu9064,5,0,1,0,1,1,3,0,0,0,0,10,0,0,7,1,3,0
otu9065,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
otu9066,8,0,0,0,0,0,4,0,0,0,0,0,1,0,3,6,0,2
otu9067,5,12,2,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0
otu9068,1,0,0,0,0,7,0,0,0,0,0,2,1,0,0,0,0,0
otu9069,0,0,1,0,7,0,1,0,0,0,1,0,0,1,4,0,0,0
otu907,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu9070,0,0,0,0,0,0,58,1,0,0,0,0,0,1,0,1,2,0
otu9071,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9072,1,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,2
otu9073,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
otu9074,1,0,0,0,0,0,0,0,3,0,0,0,6,3,0,2,0,0
otu9075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9076,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu9077,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
otu9078,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2
otu908,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
otu9080,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9081,7,3,42,28,0,86,25,6,8,5,10,4,21,11,14,17,2,23
otu9082,0,1,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0
otu9083,0,0,3,0,1,2,7,1,1,0,0,0,0,0,5,2,3,31
otu9084,0,4,2,0,0,2,4,2,0,1,0,0,2,0,2,0,3,7
otu9085,0,0,1,2,0,0,0,1,7,0,0,0,0,0,0,0,1,1
otu9086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9087,0,2,3,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0
otu9088,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
otu909,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0
otu9090,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,4
otu9091,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0
otu9092,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
otu9093,0,0,0,0,0,0,7,1,0,0,0,1,0,0,0,0,0,2
otu9094,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu9099,0,0,0,6,0,0,1,1,0,0,0,0,5,0,0,2,0,0
otu91,1,9,9,3,0,22,11,6,0,36,1,1,39,3,2,19,1,1
otu910,34,28,43,6,832,1,6,2,1,2,1,0,35,333,301,3,41,10
otu9100,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2
otu9101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9102,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9104,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,1,0,0
otu9106,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
otu9108,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu9109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu911,2,1,7,6,5,3,23,2,5,2,5,2,7,5,14,9,3,6
otu9110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu9111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu9113,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu9114,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
otu9117,1,1,3,3,0,2,2,6,0,4,11,2,1,0,3,2,0,62
otu9118,0,0,2,0,0,0,2,0,0,4,1,0,2,2,1,1,0,4
otu912,0,0,0,41,30,73,11,0,2,26,1213,315,9,11,15,3,9,33
otu9120,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1
otu9121,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu9124,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
otu9125,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
otu9126,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2
otu9127,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0
otu9128,3,1,1,2,1,3,0,0,0,5,16,13,2,0,0,0,0,0
otu9129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu913,0,1,0,2,0,2,3,1,0,2,0,2,3,0,0,5,0,0
otu9131,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
otu9132,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2,0,0
otu9133,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
otu9134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
otu9135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu9138,2,0,0,0,1,3,2,0,1,1,1,1,0,3,3,0,0,0
otu9139,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu914,0,0,5,0,2,0,0,0,0,4,0,28,0,0,0,0,0,2
otu9141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu9144,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu9145,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
otu9147,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu9148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu9149,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
otu9152,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
otu9153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu9154,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
otu9155,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
otu9158,0,0,0,1,3,6,2,3,1,142,5,5,0,0,1,1,0,9
otu9159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu9162,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0
otu9163,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu9165,0,0,0,4,0,1,6,2,5,4,1,0,0,0,0,7,0,2
otu9167,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu9168,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
otu9169,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu917,3,0,5,4,54,13,35,1,0,84,39,58,0,0,0,1,1,3
otu9170,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu9171,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
otu9173,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu9174,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
